Race,Zip_Code_Risk,School_Rating,Property_Value,Branch_Quality,Annual_Income,Employment_Years,Credit_Score,Name_Pattern,Loan_Approved
1,42.0,6.7,218132.0,6.1,35743.0,0.5,714.0,0.43,1
1,26.5,6.3,269553.0,7.9,50035.0,4.7,652.0,0.737,1
1,21.4,5.7,335441.0,5.6,29801.0,11.5,676.0,0.679,1
1,47.8,5.8,397425.0,7.0,41582.0,5.3,791.0,0.528,1
1,46.1,5.8,391582.0,7.0,31737.0,12.4,658.0,0.068,1
0,82.2,1.3,246694.0,5.9,29951.0,4.8,605.0,0.498,0
1,39.5,5.9,287768.0,2.9,36190.0,7.0,737.0,0.757,0
1,73.3,5.1,481578.0,6.0,69498.0,11.2,664.0,0.285,1
1,44.0,3.5,407642.0,1.9,57918.0,3.1,668.0,0.601,0
0,73.5,7.6,293107.0,9.5,111383.0,0.9,664.0,0.671,1
0,44.6,4.5,144076.0,6.3,38596.0,0.6,669.0,0.828,0
1,30.8,6.0,297899.0,4.0,73694.0,15.3,715.0,0.594,1
1,47.8,5.4,219973.0,5.8,103082.0,4.0,659.0,0.296,1
1,38.7,7.1,261617.0,3.4,76664.0,5.7,702.0,0.815,1
1,42.8,4.3,251366.0,1.7,77210.0,4.7,753.0,0.51,0
1,27.8,5.5,317627.0,6.9,51448.0,4.2,783.0,0.69,1
0,66.8,2.6,322166.0,2.6,53777.0,4.1,617.0,0.287,0
1,41.8,7.1,270584.0,5.1,33913.0,3.2,751.0,0.247,1
0,47.3,2.8,224137.0,5.0,20000.0,10.8,759.0,0.193,0
1,49.6,7.7,310866.0,5.2,53197.0,0.6,768.0,0.823,1
0,39.5,3.9,290388.0,2.7,33396.0,6.3,683.0,0.57,0
1,42.8,7.2,176815.0,5.6,41356.0,5.7,663.0,0.784,0
1,66.5,6.6,365364.0,5.6,35227.0,0.3,572.0,0.922,0
0,75.2,5.6,254088.0,6.9,55806.0,1.2,687.0,0.735,1
1,50.1,4.6,303387.0,9.8,45259.0,7.7,805.0,0.904,1
0,51.5,5.4,306643.0,1.1,81061.0,1.3,702.0,0.246,0
1,66.5,3.2,315497.0,3.0,36707.0,4.3,665.0,0.565,0
0,85.7,4.1,318858.0,5.3,52693.0,0.4,721.0,0.278,0
0,52.3,3.2,219459.0,6.7,45413.0,1.3,597.0,0.221,0
0,57.9,1.9,346049.0,5.1,43578.0,11.1,661.0,0.394,0
0,83.8,2.7,280559.0,6.8,47534.0,2.2,737.0,0.277,0
1,66.9,5.0,403284.0,2.0,90057.0,8.2,719.0,0.378,0
1,21.0,5.7,404683.0,4.5,68681.0,3.3,645.0,0.512,1
1,24.9,5.2,443349.0,8.0,40842.0,1.9,805.0,0.616,1
1,37.8,6.1,256009.0,3.5,38396.0,4.2,578.0,0.759,0
0,32.4,2.8,436716.0,1.0,35849.0,3.8,702.0,0.661,0
0,65.3,3.3,324883.0,3.0,51342.0,20.9,739.0,0.906,0
0,82.8,3.6,363822.0,5.6,26730.0,2.1,766.0,0.943,0
0,43.4,4.3,382240.0,4.7,44972.0,5.3,689.0,0.323,0
0,66.9,5.3,353271.0,2.5,57115.0,5.8,734.0,0.539,0
1,31.3,7.3,247305.0,4.0,36674.0,4.9,680.0,0.61,1
0,89.6,4.4,381607.0,2.2,49824.0,3.3,797.0,0.264,0
0,56.5,4.6,349908.0,2.5,54511.0,7.7,703.0,0.651,0
1,62.8,6.5,200761.0,3.5,24225.0,7.3,761.0,0.706,1
0,56.0,3.5,283286.0,4.9,53240.0,16.0,599.0,0.618,0
0,76.6,5.4,214670.0,1.0,40801.0,18.9,672.0,0.718,0
0,68.8,2.6,201514.0,7.3,102641.0,1.2,718.0,0.202,0
1,37.9,2.9,399303.0,4.4,53063.0,5.3,717.0,0.824,1
0,53.1,2.4,205079.0,2.3,33943.0,9.7,640.0,0.783,0
0,69.8,6.1,209387.0,3.3,23699.0,16.4,550.0,0.071,0
0,58.4,3.6,479062.0,3.4,48058.0,0.8,557.0,0.3,0
0,54.7,4.4,286842.0,4.9,82655.0,14.9,614.0,0.649,0
1,62.1,5.6,371567.0,5.4,38483.0,1.3,850.0,0.966,1
0,73.2,4.8,403380.0,4.6,55595.0,4.2,468.0,0.649,0
1,49.7,6.1,387110.0,3.7,65914.0,5.3,668.0,0.666,1
0,59.1,3.9,332403.0,4.8,64546.0,10.6,659.0,0.463,0
1,37.2,6.9,328414.0,1.2,48942.0,8.1,683.0,0.461,1
1,36.3,5.3,374873.0,2.6,37673.0,13.6,674.0,0.904,0
0,70.1,4.6,296998.0,3.6,44185.0,7.7,611.0,0.456,0
1,49.6,5.7,380777.0,2.5,31955.0,2.1,751.0,0.82,0
1,39.5,5.8,309510.0,4.7,33621.0,1.0,566.0,0.433,0
1,28.1,4.8,324302.0,2.3,72831.0,0.8,811.0,0.721,1
1,51.4,5.7,474837.0,8.6,56053.0,0.5,712.0,0.099,1
0,65.5,3.2,278818.0,1.7,54998.0,13.5,616.0,0.327,0
0,43.4,5.7,329846.0,8.2,36793.0,3.3,632.0,0.343,1
1,8.0,3.5,380460.0,1.0,79136.0,16.8,760.0,0.534,0
1,44.5,7.3,367349.0,9.5,44669.0,7.5,586.0,0.516,1
0,52.6,1.4,347150.0,5.4,51663.0,15.4,683.0,0.494,0
0,71.5,4.8,214236.0,6.5,78116.0,10.1,678.0,0.799,0
0,53.4,2.7,336281.0,1.8,36714.0,4.4,676.0,0.336,0
0,67.0,4.8,335927.0,4.3,38020.0,1.3,718.0,0.628,0
0,59.3,3.8,411535.0,4.2,74120.0,1.5,725.0,0.518,0
0,91.3,1.9,363500.0,4.2,67885.0,2.3,709.0,0.357,0
0,79.3,6.0,406841.0,7.8,56245.0,0.1,758.0,0.912,1
1,60.2,7.2,239639.0,6.8,20515.0,5.5,698.0,0.66,1
1,40.4,6.8,250138.0,5.0,81769.0,4.1,645.0,0.44,1
1,52.3,5.0,350080.0,7.0,38407.0,0.5,601.0,0.656,1
1,41.4,7.2,419941.0,7.8,38872.0,8.7,684.0,0.69,1
0,87.0,2.1,290443.0,3.3,45250.0,8.6,707.0,0.477,0
0,63.9,1.0,258821.0,3.0,30359.0,0.6,556.0,0.226,0
1,19.0,3.7,212364.0,9.1,79809.0,1.1,711.0,0.397,1
0,35.0,2.6,361532.0,4.0,52517.0,1.4,619.0,0.02,0
1,65.0,4.9,308455.0,3.7,64845.0,3.7,617.0,0.326,0
0,72.2,3.3,279196.0,4.4,35960.0,14.5,691.0,0.694,0
0,73.2,3.4,385833.0,6.8,72740.0,5.5,533.0,0.514,0
1,62.3,5.0,311884.0,6.4,86636.0,5.7,781.0,0.47,1
1,15.2,2.8,342459.0,4.3,29442.0,1.7,744.0,0.599,1
1,34.6,6.3,404679.0,6.5,31257.0,4.9,597.0,0.764,1
1,36.5,5.6,507029.0,5.6,35522.0,1.2,667.0,0.596,1
1,51.1,5.0,288876.0,4.7,70962.0,6.2,691.0,0.469,0
1,29.6,8.1,265096.0,5.0,52702.0,1.3,628.0,0.432,1
0,47.0,3.6,247386.0,5.0,47739.0,0.1,645.0,0.243,1
1,21.8,6.1,377224.0,4.4,56778.0,3.7,671.0,0.762,1
0,82.2,5.2,221638.0,5.2,106176.0,1.8,679.0,0.933,0
1,28.9,3.8,305711.0,4.7,24385.0,5.0,671.0,0.163,0
0,56.7,4.0,298818.0,1.9,43305.0,6.9,684.0,0.308,0
0,74.5,5.2,437253.0,4.0,20000.0,8.4,706.0,0.49,0
0,54.5,3.9,418171.0,4.3,60033.0,19.9,656.0,0.417,0
0,39.4,2.0,207350.0,8.1,75720.0,4.1,710.0,0.677,0
1,16.3,5.3,468649.0,4.7,43362.0,3.3,762.0,0.308,1
0,64.1,4.3,220634.0,5.4,63647.0,1.4,712.0,0.083,0
1,47.5,2.8,339093.0,8.9,26519.0,6.9,802.0,0.802,1
0,62.0,2.0,252253.0,1.2,59365.0,3.3,582.0,0.687,0
0,71.5,7.0,283207.0,2.3,130858.0,2.0,639.0,0.778,0
0,40.8,4.7,251164.0,3.4,42075.0,2.8,705.0,0.905,0
1,16.8,8.2,475632.0,5.0,57930.0,2.3,697.0,0.397,1
0,98.8,5.3,289388.0,4.6,38717.0,19.2,653.0,0.874,0
0,83.5,4.6,326301.0,3.9,52596.0,1.3,723.0,0.867,0
1,51.5,5.5,238451.0,2.6,76351.0,2.7,695.0,0.321,0
0,55.1,4.6,209243.0,6.9,62299.0,1.8,762.0,0.19,1
1,36.4,8.2,296253.0,4.7,47055.0,0.9,606.0,0.252,0
1,40.0,7.2,371729.0,7.8,46744.0,1.8,684.0,0.672,1
1,59.7,6.3,310426.0,3.2,30314.0,3.4,649.0,0.187,0
0,71.0,3.7,392442.0,8.7,73663.0,5.0,740.0,0.61,1
0,72.9,4.7,323489.0,1.6,66148.0,4.8,718.0,0.43,0
0,62.5,3.2,319275.0,4.6,29668.0,7.4,646.0,0.553,0
0,76.9,4.7,354364.0,3.0,52594.0,0.4,750.0,0.752,0
1,44.5,5.0,335757.0,5.1,33835.0,1.9,678.0,0.734,0
1,40.7,5.5,405192.0,3.1,40855.0,2.2,593.0,0.782,0
0,53.9,2.5,367490.0,1.0,67822.0,5.9,662.0,0.927,0
0,63.3,3.3,391229.0,3.1,72828.0,1.2,842.0,0.099,0
1,23.8,5.0,395413.0,8.2,65151.0,1.2,667.0,0.591,1
0,64.4,6.5,426623.0,3.3,43991.0,0.5,697.0,0.37,0
0,66.3,2.7,383148.0,5.5,58937.0,3.8,700.0,0.469,0
1,3.9,6.6,487842.0,5.3,35989.0,6.5,677.0,0.072,1
0,61.5,2.6,275933.0,3.6,66245.0,6.0,787.0,0.471,0
1,22.4,6.1,405602.0,9.3,48664.0,6.8,731.0,0.302,1
1,47.5,6.4,215803.0,4.7,40541.0,0.9,726.0,0.61,0
0,74.6,1.2,388487.0,4.6,36625.0,4.4,661.0,0.956,0
0,58.6,1.9,325213.0,4.6,64304.0,0.5,729.0,0.239,0
1,48.2,4.6,400826.0,8.1,46409.0,17.0,658.0,0.659,1
0,73.9,2.0,447428.0,1.4,40302.0,0.6,710.0,0.113,0
0,61.6,4.1,383311.0,9.3,40241.0,10.5,825.0,0.496,1
0,88.0,4.4,272973.0,7.9,29812.0,0.2,789.0,0.68,0
0,54.1,2.4,235900.0,5.3,52397.0,3.8,672.0,0.557,0
1,62.1,6.2,361846.0,6.5,54991.0,9.6,696.0,0.799,1
1,36.6,5.4,308814.0,4.6,27101.0,5.0,603.0,0.651,0
1,27.4,5.9,389413.0,5.5,31875.0,3.4,663.0,0.106,0
0,59.7,3.1,279597.0,5.5,25355.0,0.7,524.0,0.886,0
1,23.5,6.7,263887.0,3.5,79368.0,5.4,744.0,0.153,1
1,51.8,8.5,304777.0,8.7,62776.0,4.6,628.0,0.898,1
0,41.0,5.2,369597.0,5.5,76237.0,3.1,673.0,0.694,1
1,60.8,8.1,329354.0,5.9,93724.0,1.3,648.0,0.661,1
0,51.0,1.9,259472.0,2.6,58437.0,1.2,752.0,0.862,0
0,77.5,3.0,455266.0,6.9,47857.0,17.5,776.0,0.686,1
1,40.4,6.8,318719.0,5.3,53002.0,16.8,779.0,0.763,1
1,44.1,8.3,147023.0,4.6,37877.0,13.8,591.0,0.541,0
1,31.1,7.0,409009.0,3.2,35545.0,3.6,726.0,0.36,1
0,70.3,2.5,313966.0,4.2,41432.0,22.2,619.0,0.254,0
0,67.0,3.3,302846.0,2.3,44389.0,1.8,690.0,0.912,0
1,18.1,6.5,325703.0,6.0,25233.0,2.8,747.0,0.857,1
1,25.6,5.8,322438.0,6.7,29895.0,1.0,662.0,0.477,1
0,56.9,2.8,455075.0,3.8,29492.0,3.1,695.0,0.31,0
0,53.7,3.6,360325.0,5.2,29002.0,1.0,637.0,0.885,0
1,58.8,6.0,341434.0,7.6,63255.0,0.3,756.0,0.767,1
1,40.1,4.4,308928.0,4.5,42884.0,0.1,665.0,0.841,0
1,28.3,7.5,474118.0,5.3,45383.0,2.4,643.0,0.783,1
0,57.6,3.3,388615.0,4.7,57132.0,11.4,704.0,0.806,1
0,57.4,3.9,400408.0,3.9,68127.0,2.9,744.0,0.898,1
1,35.7,7.6,354414.0,4.8,58821.0,5.2,582.0,0.758,1
0,48.9,3.8,405560.0,3.2,94380.0,8.5,712.0,0.129,1
1,27.8,7.5,367559.0,6.4,49803.0,4.0,645.0,0.418,1
1,51.5,4.5,294547.0,4.7,53046.0,4.1,727.0,0.618,0
0,67.8,4.6,345663.0,6.1,38480.0,3.7,644.0,0.564,1
1,37.7,7.3,498909.0,7.5,22978.0,0.7,620.0,0.664,1
0,65.0,2.8,333786.0,2.4,50594.0,5.0,630.0,0.49,0
1,39.3,5.7,431955.0,3.5,69255.0,6.4,692.0,0.179,1
1,36.9,5.8,426879.0,6.5,36428.0,0.0,717.0,0.587,1
1,47.8,6.3,371151.0,4.8,39962.0,0.4,636.0,0.115,1
1,46.6,6.7,459218.0,5.5,71980.0,3.9,684.0,0.153,1
1,16.4,4.6,167954.0,5.1,48070.0,9.1,635.0,0.666,0
1,38.0,5.9,184076.0,3.3,33883.0,3.8,654.0,0.228,0
0,42.4,6.4,467020.0,6.3,33417.0,2.9,645.0,0.398,1
1,49.5,7.6,273439.0,6.0,63737.0,13.8,630.0,0.62,1
0,76.5,5.2,320684.0,3.0,46515.0,0.4,595.0,0.319,0
0,55.8,3.7,462127.0,4.4,46252.0,0.7,675.0,0.548,0
0,63.2,7.2,334348.0,5.2,28229.0,5.8,759.0,0.835,1
0,33.3,5.5,468505.0,6.6,59326.0,0.6,686.0,0.252,1
1,54.6,6.1,291645.0,7.6,74087.0,0.7,659.0,0.347,1
1,50.6,6.3,373949.0,5.2,42406.0,10.3,736.0,0.635,1
1,57.3,5.3,326025.0,1.7,57741.0,1.2,646.0,0.393,0
0,87.3,4.6,425602.0,6.4,41658.0,4.9,694.0,0.646,0
1,21.6,6.9,318252.0,9.8,62165.0,2.5,571.0,0.643,1
0,78.3,5.1,233695.0,6.4,59727.0,0.7,680.0,0.445,0
0,87.2,3.7,268996.0,4.2,42036.0,2.4,657.0,0.852,0
0,42.6,1.8,294849.0,5.2,20933.0,2.7,550.0,0.191,0
0,62.4,4.4,267012.0,6.5,35604.0,5.0,649.0,0.594,0
1,34.5,7.1,277628.0,5.6,56266.0,0.8,516.0,0.126,0
0,77.8,2.5,400821.0,7.1,69814.0,0.2,639.0,0.613,0
1,4.1,5.9,460580.0,2.9,38488.0,4.7,715.0,0.554,1
1,67.2,8.0,347735.0,4.8,83936.0,0.3,616.0,0.168,0
0,63.3,2.2,266558.0,5.4,89100.0,0.8,630.0,0.86,0
1,53.7,5.6,276407.0,6.5,64818.0,19.9,574.0,0.194,1
1,39.1,8.2,164619.0,4.6,31120.0,0.1,700.0,0.462,1
0,72.4,4.2,344184.0,3.9,65156.0,5.1,649.0,0.813,0
1,5.2,5.2,292792.0,3.7,39523.0,0.7,677.0,0.529,0
0,59.2,4.0,438075.0,3.3,38666.0,8.6,760.0,0.364,1
0,77.7,5.2,200893.0,6.1,58758.0,4.4,610.0,0.379,0
1,44.3,5.7,280446.0,5.1,58187.0,3.2,769.0,0.585,0
1,15.4,6.9,334631.0,8.0,58830.0,3.1,662.0,0.46,1
1,40.9,6.4,366758.0,3.1,63753.0,5.6,754.0,0.572,1
1,27.7,6.5,480376.0,5.0,47917.0,9.1,672.0,0.304,1
0,51.4,5.0,214656.0,6.5,27459.0,0.0,566.0,0.602,0
1,17.2,5.6,317250.0,5.8,112767.0,0.1,593.0,0.332,1
0,74.3,2.6,198606.0,2.3,41925.0,1.6,662.0,0.143,0
0,81.7,4.7,372349.0,7.2,36860.0,6.7,564.0,0.968,0
0,96.8,3.8,249847.0,5.0,30154.0,1.1,717.0,0.771,0
0,42.9,3.3,320291.0,8.5,52087.0,2.6,737.0,0.255,1
1,51.5,6.8,310464.0,5.1,49726.0,3.5,576.0,0.279,0
1,52.5,7.9,333054.0,7.9,46717.0,2.3,660.0,0.721,1
0,56.3,3.8,309352.0,4.0,89264.0,3.1,673.0,0.346,0
1,26.2,6.0,259147.0,4.7,63795.0,8.0,728.0,0.808,1
0,48.7,2.2,332435.0,5.4,32628.0,1.3,709.0,0.678,0
0,57.1,3.7,257904.0,1.3,112370.0,2.0,651.0,0.566,0
1,43.0,6.3,393645.0,1.2,26740.0,3.7,581.0,0.553,0
1,60.4,6.0,324392.0,3.8,46803.0,10.0,680.0,0.855,0
1,56.6,5.5,238531.0,2.5,36604.0,1.1,671.0,0.445,0
0,40.8,5.1,522166.0,1.0,56851.0,3.7,623.0,0.591,0
1,28.2,6.1,468624.0,6.7,63225.0,10.4,828.0,0.314,1
1,59.5,9.9,515731.0,4.4,41558.0,0.6,692.0,0.758,1
1,29.0,6.3,308052.0,4.6,74621.0,6.4,635.0,0.355,0
0,64.1,1.0,251112.0,4.5,53084.0,1.3,641.0,0.815,0
0,39.4,2.3,394810.0,5.5,87939.0,1.0,738.0,0.693,0
1,57.3,6.8,409994.0,5.9,71085.0,1.3,763.0,0.148,1
1,11.3,5.0,360084.0,5.4,40599.0,3.5,723.0,0.755,1
1,15.4,5.1,174022.0,6.0,74762.0,4.6,751.0,0.161,1
0,80.8,2.1,231131.0,3.4,37870.0,1.1,593.0,0.355,0
0,93.8,3.3,336900.0,3.2,62982.0,0.6,677.0,0.471,0
1,35.6,6.3,279366.0,1.0,60512.0,3.0,599.0,0.397,0
0,64.3,4.6,208651.0,6.2,39862.0,0.3,736.0,0.323,0
0,78.6,2.5,290075.0,3.1,22076.0,3.9,743.0,0.681,0
1,44.3,7.2,68098.0,9.4,88529.0,5.7,611.0,0.795,1
0,59.4,2.2,272035.0,5.9,57962.0,14.6,638.0,0.497,0
1,32.7,6.7,299559.0,7.2,49425.0,0.8,613.0,0.531,1
1,16.5,6.5,366583.0,6.7,49390.0,2.8,696.0,0.646,1
1,43.5,4.6,372063.0,6.0,72396.0,1.5,673.0,0.189,1
0,63.6,2.4,348406.0,5.4,117490.0,1.2,683.0,0.486,0
1,33.4,6.6,405064.0,6.5,70340.0,3.7,657.0,0.445,1
0,50.0,3.2,311575.0,5.0,56785.0,0.8,808.0,0.654,0
0,51.5,3.7,207807.0,3.5,54961.0,0.1,747.0,0.141,0
0,74.3,5.0,316398.0,2.6,56705.0,0.9,670.0,0.597,0
1,53.2,6.7,253347.0,6.2,32810.0,2.0,573.0,0.518,0
1,35.1,4.6,223902.0,7.5,61946.0,0.1,561.0,0.885,0
1,33.5,5.9,379565.0,4.9,29021.0,9.7,567.0,0.204,0
1,27.2,4.6,223372.0,5.2,58498.0,4.4,711.0,0.947,0
1,54.1,7.3,377391.0,2.8,40593.0,0.1,669.0,0.917,0
1,40.5,8.3,226395.0,4.8,69307.0,1.3,766.0,0.849,1
0,70.5,2.7,291497.0,2.1,57084.0,5.5,730.0,0.331,0
0,70.4,4.0,269690.0,2.5,42603.0,0.2,524.0,0.749,0
1,35.4,7.4,423259.0,5.7,32721.0,2.4,623.0,0.163,1
1,22.5,6.0,386287.0,5.1,88475.0,0.5,563.0,0.076,1
1,25.1,6.8,271531.0,6.9,47356.0,2.5,652.0,0.367,1
0,81.9,4.1,296433.0,6.3,98315.0,17.2,702.0,0.238,0
1,29.1,4.4,441796.0,3.1,29958.0,3.0,685.0,0.061,0
0,58.8,4.2,440019.0,1.0,44304.0,4.8,679.0,0.823,0
1,23.0,7.7,229003.0,3.6,20000.0,2.6,598.0,0.274,1
1,21.8,6.5,444416.0,3.9,66337.0,1.9,842.0,0.683,1
1,28.5,8.4,434941.0,6.8,68547.0,4.7,691.0,0.972,1
0,90.3,1.3,319126.0,5.5,38483.0,4.8,790.0,0.512,0
1,49.9,6.6,317804.0,5.2,37732.0,4.8,737.0,0.149,1
1,32.1,5.0,289916.0,6.5,41967.0,0.1,723.0,0.928,1
0,81.2,2.7,209106.0,9.7,44536.0,6.0,723.0,0.409,0
1,37.7,8.0,358258.0,5.4,39191.0,5.6,641.0,0.743,1
0,85.3,3.6,293738.0,4.3,75536.0,0.4,639.0,0.037,0
0,98.2,3.5,335706.0,3.0,40638.0,1.1,673.0,0.58,0
0,80.4,4.5,346494.0,5.5,22959.0,3.7,669.0,0.548,0
0,66.4,1.0,518223.0,6.5,44270.0,2.2,508.0,0.359,0
1,50.5,8.0,420490.0,4.6,39936.0,4.3,679.0,0.709,1
0,65.2,6.9,361140.0,4.6,29053.0,7.1,720.0,0.309,0
0,37.5,5.4,160313.0,4.0,52873.0,4.0,589.0,0.398,0
0,55.2,4.6,353794.0,2.6,22688.0,3.1,605.0,0.69,0
0,50.7,3.7,451218.0,5.0,57088.0,1.5,685.0,0.764,1
1,29.8,4.4,300919.0,5.2,48377.0,4.8,709.0,0.406,1
0,91.9,5.8,479302.0,5.1,39131.0,8.8,668.0,0.401,1
0,81.8,5.4,352593.0,8.8,30997.0,1.5,704.0,0.36,1
0,71.6,4.7,337758.0,5.7,27300.0,7.8,689.0,0.399,1
0,77.2,4.5,232146.0,2.7,69751.0,2.7,653.0,0.174,0
1,11.6,6.5,464487.0,6.6,43487.0,0.6,678.0,0.768,1
1,50.9,5.2,258089.0,4.4,25047.0,12.1,678.0,0.771,0
1,54.1,9.8,277803.0,5.3,48790.0,5.7,682.0,0.13,1
1,6.4,5.6,196312.0,4.8,43946.0,9.2,670.0,0.353,0
1,51.5,5.4,395953.0,4.5,86266.0,5.3,704.0,0.838,1
1,18.6,7.7,387694.0,6.1,41574.0,0.7,746.0,0.506,1
1,10.4,6.0,345591.0,9.4,72530.0,3.9,710.0,0.49,1
1,59.9,6.0,379272.0,4.5,44913.0,5.0,518.0,0.202,0
0,49.9,6.1,376732.0,5.4,30557.0,1.5,583.0,0.817,0
0,54.3,5.0,293628.0,5.5,59197.0,5.0,721.0,0.217,0
0,79.8,5.1,247291.0,4.0,79781.0,4.2,623.0,0.687,0
0,60.4,1.9,182568.0,3.6,70457.0,0.1,762.0,0.922,0
1,37.3,6.6,317137.0,7.3,55580.0,10.7,577.0,0.484,1
0,62.0,2.5,214364.0,3.5,73051.0,3.8,738.0,0.826,0
1,45.2,5.3,340406.0,3.3,52477.0,4.4,619.0,0.672,0
0,61.6,4.3,306364.0,8.4,50654.0,0.8,759.0,0.714,1
1,41.7,5.9,296982.0,2.8,27200.0,8.1,628.0,0.478,0
0,57.4,5.0,404998.0,6.8,53366.0,3.8,612.0,0.238,0
0,70.3,5.2,235952.0,4.6,89606.0,0.5,686.0,0.347,0
0,69.7,5.3,167308.0,2.6,25479.0,6.0,577.0,0.343,0
0,93.5,2.0,285234.0,3.6,29002.0,3.4,614.0,0.598,0
1,34.3,9.5,273664.0,5.5,43009.0,2.0,741.0,0.794,1
1,37.2,6.0,341107.0,1.9,28501.0,12.7,782.0,0.154,1
0,68.6,5.8,242621.0,6.0,64454.0,8.6,664.0,0.505,0
1,54.5,2.2,356409.0,5.1,24563.0,0.2,645.0,0.647,0
0,48.6,3.6,247856.0,4.0,64359.0,6.0,573.0,0.5,0
1,41.6,3.8,250527.0,5.7,73258.0,0.9,724.0,0.273,0
0,27.4,2.7,385623.0,4.9,63752.0,0.1,649.0,0.658,1
1,35.9,6.1,328320.0,7.8,49423.0,1.2,595.0,0.465,1
1,56.1,5.5,226989.0,2.9,60701.0,0.2,699.0,0.688,0
0,54.1,6.0,246801.0,4.6,30880.0,5.1,588.0,0.481,0
1,42.7,8.7,298849.0,7.7,54387.0,7.1,691.0,0.597,1
0,57.1,2.5,230030.0,5.6,38278.0,1.0,653.0,0.615,0
0,52.1,3.3,300911.0,1.0,70004.0,1.2,693.0,0.483,0
1,54.6,4.5,302494.0,1.6,65127.0,0.7,578.0,0.121,0
1,24.3,7.7,264474.0,5.5,35449.0,4.1,694.0,0.061,1
1,44.4,6.2,379806.0,8.5,56425.0,3.4,556.0,0.37,1
1,44.6,6.0,246057.0,4.3,57368.0,0.0,699.0,0.132,0
1,27.2,6.5,436042.0,6.6,40553.0,2.3,674.0,0.677,1
1,42.3,5.5,311354.0,5.3,49463.0,0.5,549.0,0.259,1
0,51.0,2.7,271739.0,5.7,60151.0,4.3,679.0,0.359,0
1,47.8,6.1,369236.0,7.4,40836.0,3.2,729.0,0.926,1
1,20.3,5.6,342618.0,7.0,34395.0,3.1,649.0,0.402,1
0,59.9,4.5,380838.0,6.7,53698.0,6.6,589.0,0.8,0
1,36.2,3.6,171811.0,3.5,88730.0,3.1,650.0,0.563,0
1,56.7,6.3,363001.0,5.0,46118.0,3.3,521.0,0.192,0
0,67.1,3.0,274908.0,5.6,42580.0,5.0,702.0,0.464,0
0,79.3,4.2,313344.0,5.8,35702.0,1.8,733.0,0.051,0
0,73.3,5.4,306286.0,6.3,77655.0,13.9,647.0,0.572,0
0,73.2,3.2,421117.0,1.1,69569.0,1.7,662.0,0.278,0
1,35.0,7.8,183650.0,8.0,46236.0,12.3,758.0,0.534,1
0,80.3,1.4,438971.0,1.0,35777.0,8.4,788.0,0.255,0
0,59.7,6.3,376687.0,3.8,35644.0,11.8,731.0,0.859,1
1,14.1,7.9,355145.0,6.0,34816.0,1.0,609.0,0.481,1
1,36.8,4.7,216929.0,4.9,40243.0,1.3,767.0,0.394,0
0,71.8,2.7,180334.0,7.4,39171.0,9.4,723.0,0.316,0
1,15.9,3.8,297174.0,2.4,36489.0,15.8,697.0,0.689,0
1,26.7,7.4,387447.0,4.7,76577.0,7.0,702.0,0.4,1
1,21.5,5.5,338749.0,1.2,92421.0,5.1,755.0,0.05,1
1,51.8,5.4,370359.0,5.3,31706.0,8.3,550.0,0.382,1
0,90.1,2.3,187885.0,4.0,39006.0,0.2,669.0,0.539,0
1,36.9,8.7,335125.0,3.3,33552.0,9.6,600.0,0.28,1
1,48.0,4.5,413644.0,7.5,55681.0,1.7,709.0,0.614,1
0,72.6,4.0,429860.0,7.0,42791.0,0.3,623.0,0.491,0
0,88.3,4.3,205529.0,5.0,32460.0,5.7,850.0,0.061,0
0,55.2,3.4,294240.0,7.0,94944.0,7.0,733.0,0.222,1
1,36.7,5.1,304385.0,4.8,59580.0,4.9,598.0,0.79,0
1,34.9,5.4,282447.0,6.5,33131.0,2.2,747.0,0.732,1
0,66.1,4.8,389556.0,6.7,89562.0,0.6,651.0,0.747,0
0,100.0,3.5,529718.0,2.6,30985.0,7.3,686.0,0.765,0
1,40.5,8.4,240672.0,6.6,62679.0,0.2,670.0,0.51,1
0,52.2,2.8,357892.0,4.9,128944.0,7.1,552.0,0.33,0
1,22.7,7.1,362301.0,3.4,46515.0,15.8,638.0,0.724,1
1,58.8,3.4,345964.0,2.1,43682.0,28.7,601.0,0.794,0
1,27.1,4.8,443084.0,6.0,52420.0,2.5,511.0,0.811,1
0,75.0,2.8,342387.0,4.0,119395.0,0.6,643.0,0.308,0
1,29.8,4.3,164194.0,1.9,88476.0,0.5,662.0,0.734,0
0,46.0,4.4,212054.0,6.0,41054.0,3.4,577.0,0.473,0
0,74.1,3.8,227606.0,6.6,55371.0,7.8,756.0,0.729,0
1,30.5,2.6,274845.0,2.2,70910.0,0.2,706.0,0.524,0
0,71.4,7.0,303143.0,5.4,41291.0,0.9,687.0,0.512,0
0,72.5,4.3,296579.0,7.9,31175.0,4.4,716.0,0.682,0
1,48.2,6.0,180031.0,3.4,75640.0,0.4,718.0,0.34,0
1,36.0,8.0,203315.0,9.0,60108.0,10.5,699.0,0.397,1
0,75.3,5.5,142835.0,4.4,55689.0,3.5,788.0,0.776,0
1,26.2,5.6,212598.0,5.0,76324.0,2.4,533.0,0.625,0
0,28.2,1.1,415199.0,1.4,31004.0,0.1,717.0,0.234,0
1,50.6,6.8,303062.0,2.7,44682.0,0.6,654.0,0.871,0
1,42.5,4.6,252542.0,3.6,140825.0,8.8,778.0,0.815,1
